id_openalex,titulo,ano,autores,revista,doi,citado_por,abstract,palavras_chave_openalex
https://openalex.org/W4317777829,"Systematic in vitro and in vivo study on biodegradable binary Zn-0.2 at% Rare Earth alloys (Zn-RE: Sc, Y, La–Nd, Sm–Lu)",2023,"Shaokang Du, Yunong Shen, Yufeng Zheng, Yan Cheng, Xiaoxue Xu, Dafu Chen, Dandan Xia",Bioactive Materials,https://doi.org/10.1016/j.bioactmat.2023.01.004,57,"Biomedical implants and devices for tissue engineering in clinics, mainly made of polymers and stiff metallic materials, require possibly secondary surgery or life-long medicine. Biodegradable metals for biomedical implants and devices exhibit huge potential to improve the prognosis of patients. In this work, we developed a new type of biodegradable binary zinc (Zn) alloys with 16 rare earth elements (REEs) including Sc, Y, La to Nd, and Sm to Lu, respectively. The effects of REEs on the alloy microstructure, mechanical properties, corrosion behavior and in vitro and in vivo biocompatibility of Zn were systematically investigated using pure Zn as control. All Zn-RE alloys generally exhibited improved mechanical properties, and biocompatibilities compared to pure Zn, especially the tensile strength and ductility of Zn-RE alloys were dramatically enhanced. Among the Zn-RE alloys, different REEs presented enhancement effects at varied extent. Y, Ho and Lu were the three elements displaying greatest improvements in majority of alloys properties, while Eu, Gd and Dy exhibited least improvement. Furthermore, the Zn-RE alloys were comparable with other Zn alloys and also exhibited superior properties to Mg-RE alloys. The in vivo experiment using Zn–La, Zn–Ce, and Zn–Nd alloys as tibia bone implants in rabbit demonstrated the excellent tissue biocompatibility and much more obvious osseointegration than the pure Zn control group. This work presented the significant potential of the developed Zn-RE binary alloys as novel degradable metal for biomedical implants and devices. (a) Material preparation and characterizations. (b) Mechanical Properties and (c) Bone-implant interfaces. • Novel binary Zn alloys with 16 rare earth elements including Sc, Y, La–Nd, Sm–Lu were firstly developed. • The alloying of rare earth element increased the tensile strength and elongation rate of pure Zn. • The Y, Ho, and Lu were the three elements that signficantly improved most of properties of Zn. • The binary Zn-RE alloys display superior property enhancement from rare earth element compared to Mg-RE alloys. • The in vivo implantation of the Zn–La, Zn–Ce, and Zn–Nd alloys exhibited much more obvious osseointegration than the pure Zn.",Biocompatibility; Materials science; Alloy; Ultimate tensile strength; Zinc; Microstructure; Ductility (Earth science); Metallurgy; Metal; Corrosion; In vivo; Chemical engineering; Biomedical engineering
https://openalex.org/W1550725155,Major and trace element geochemistry and Os isotopic composition of metalliferous umbers from the Late Cretaceous Japanese accretionary complex,2005,"Yasuhiro Kato, Koichiro Fujinaga, Katsuhiko Suzuki",Geochemistry Geophysics Geosystems,https://doi.org/10.1029/2005gc000920,130,"Metalliferous umbers and red shales occur as unique products of the Kula‐Pacific ridge‐forearc collision in the Late Cretaceous Shimanto Supergroup, an accretionary complex in Japan. These umbers are closely associated with greenstones of mid‐ocean ridge basalt (MORB) origin and are regarded as hydrothermal metalliferous precipitates related to MOR‐type volcanism. The umbers and red shales were deposited in the trench area where both terrigenous detritus from land and hydrothermal metalliferous particulates from a MOR were supplied simultaneously. Besides a predominance of Fe and Mn, the umbers exhibit remarkable enrichments in P, V, Co, Ni, Zn, Y, Mo, rare earth elements (REEs), and Os relative to continental crustal abundances. The X/Fe (X = Mn, P, V, Co, Ni, Zn, Y, and REEs) ratios and PAAS‐normalized REE patterns of the umbers are very similar to those of modern hydrothermal plume fallout precipitates deposited on flanks of MOR. This indicates that the umbers preserve primary geochemical signatures of hydrothermal metalliferous sediments that scavenged seawater‐derived elements and thus can be used as a proxy for Late Cretaceous seawater. The marine 187 Os/ 188 Os ratios reconstructed from the late Maastrichtian umbers range from 0.42 to 0.56 and are very consistent with recent data obtained from the Pacific and Atlantic pelagic carbonates that record an abrupt decline from 0.55 to 0.4 during the period between 67.0 Ma and 65.7 Ma.",Geology; Geochemistry; Hydrothermal circulation; Cretaceous; Detritus; Terrigenous sediment; Forearc; Basalt; Seawater; Rare-earth element; Paleontology; Mineralogy; Subduction; Sedimentary rock; Oceanography; Rare earth; Tectonics
https://openalex.org/W2164302759,Using Rare Earth Elements to Control Phosphorus and Track Manure in Runoff,2010,"Anthony R. Buda, Clinton D. Church, Peter J. A. Kleinman, Lou S. Saporito, B. G. Moyer, Liang Tao",Journal of Environmental Quality,https://doi.org/10.2134/jeq2009.0359,26,"Concern over the enrichment of agricultural runoff with phosphorus (P) from land applied livestock manures has prompted the development of manure amendments that minimize P solubility. In this study, we amended poultry, dairy, and swine manures with two rare earth chlorides, lanthanum chloride (LaCl(3).7H(2)O) and ytterbium chloride (YbCl(3).6H(2)O), to evaluate their effects on P solubility in the manure following incubation in the laboratory as well as on the fate of P and rare earth elements (REEs) when manures were surface-applied to packed soil boxes and subjected to simulated rainfall. In terms of manure P solubility, La:water-extractable P (WEP) ratios close to 1:1 resulted in maximum WEP reduction of 95% in dairy manure and 98% in dry poultry litter. Results from the runoff study showed that REE applications to dry manures such as poultry litter were less effective in reducing dissolved reactive phosphorus (DRP) in runoff than in liquid manures and slurries, which was likely due to mixing limitations. The most effective reductions of DRP in runoff by REEs were observed in the alkaline pH soil, although reductions of DRP in runoff from the acidic soil were still >50%. Particulate REEs were strongly associated with particulate P in runoff, suggesting a potentially useful role in tracking the fate of P and other manure constituents from manure-amended soils. Finally, REEs that remained in soil following runoff had a tendency to precipitate WEP, especially in soils receiving manure amendments. The findings have valuable applications in water quality protection and the evaluation of P site assessment indices.",Manure; Poultry litter; Surface runoff; Phosphorus; Soil water; Environmental science; Fertilizer; Agronomy; Tillage; Manure management; Chemistry; Environmental chemistry; Nutrient; Soil science; Ecology; Biology
https://openalex.org/W2566121861,Differential Fractionation of Rare Earth Elements in Oxidized and Reduced Granitic Rocks: Implication for Heavy Rare Earth Enriched Ion Adsorption Mineralization,2016,"Yasushi Watanabe, Yoshiaki Kon, Takuya Echigo, Atsushi Kamei",Resource Geology,https://doi.org/10.1111/rge.12119,20,"Abstract Ion adsorption rare earth element (REE) deposits in southern China are the exclusive source of heavy REEs (HREEs) in the world, and this HREE‐enriched character of the deposits is inherited from the REE compositions of the underlying granitic rocks. Such HREE‐enriched rocks form from heavy fractionation of reduced granitic magmas. We explore why reduced granitic magmas are enriched in HREEs during the fractionation, based on the REE geochemistry of granitic rocks and abundance of REEs in their constituent minerals in the southwestern Japan arc of Cretaceous to Paleogene age. The compilation of the whole rock geochemistry and REE compositions of the granitic rocks of the Sanin (oxidized), Sanyo (reduced) and Ryoke (reduced) belts in the southwestern Japan arc indicates that: (i) light REEs (LREEs) decease with fractionation of the granitoids in the Sanin belt but this trend is not clear in the granitoids in the Sanyo belt and LREEs rather increase in the Ryoke granitoids; (ii) Eu decreases with fractionation in all the belts; and (iii) HREEs slightly, but steadily decrease in the Sanin belt but enrich significantly in the Sanyo and Ryoke belts with fractionation. Analytical results of REE concentrations by scanning electron microscope with energy dispersive X‐ray spectroscope and laser ablation‐inductively coupled plasma mass spectrometer in the constituent minerals in a granodiorite sample from the Sanin belt show a moderate concentration of REEs in hornblende (577 ppm) in addition to high concentrations in allanite (~20 %), britholite (~30 %), primary titanite (8922 ppm), apatite (4062 ppm), and zircon (1693 ppm). Because primary titanite and allanite are commonly present in the oxidized granitoids but not in the reduced ones, the REE depletion in the fractionated, oxidized granites is attributed to the crystallization of these minerals. In contrast, scarcity of these minerals in the reduced granitoids enriches REEs, in particular HREEs in the fractionated magmas, which finally precipitate REEs in the granites and pegmatites. Both positive, but different correlation ratios between the Nb and Dy concentrations in the granitoids of the Sanin and Sanyo‐Ryoke belts suggest that columbite–pyrochlore‐group and fergusonite‐group minerals are the major HREE host in the oxidized and reduced granites, respectively.",Geology; Geochemistry; Zircon; Fractionation; Apatite; Granitic rock; Allanite; Hornblende; Mineralogy; Rare-earth element; Skarn; Monazite; Rare earth; Quartz; Chemistry; Biotite; Fluid inclusions
https://openalex.org/W4293771727,"Distribution and Speciation of Rare Earth Elements in Coal Fly Ash from the Qianxi Power Plant, Guizhou Province, Southwest China",2022,"Lun Wu, Liqiang Ma, Gen Huang, Jihui Li, Hongxiang Xu",Minerals,https://doi.org/10.3390/min12091089,32,"Coal fly ash (CFA), hazardous to the environment and human health, has been considered to be a potential alternative source for rare earth elements (REEs) in recent years. However, information on how REEs distribute and occur in coal fly ash is still incomplete. In this work, particle size analysis, inductively coupled plasma–mass spectrometry, scanning electron microscopy, and electron probe microanalysis were applied to study the occurrence and distribution of REEs in a fly ash sample from the Qianxi coal-fired power plant in Guizhou province. The results show that the REEs content in the CFA was 630.51 ppm. Wet grinding-enhanced leaching experiments revealed that a part of the rare earth particles was encapsulated within the glass body. These rare earth particles could be liberated and released to a certain extent by wet grinding, which would increase the acid-leaching recovery of REEs from 23.49% to 41.68%. This study classifies the speciation of REEs in coal fly ash as (1) amorphous glassy particles with REE minerals or compounds encapsulated inside; (2) amorphous glassy particles with REEs distributed throughout; and (3) discrete REE minerals or compounds. The results of this study are a basis for developing an economically viable and environmentally sustainable technology for recovering REEs from CFA.",Fly ash; Coal; Rare earth; Leaching (pedology); Inductively coupled plasma mass spectrometry; Grinding; Mineralogy; Metallurgy; Microanalysis; Environmental chemistry; Materials science; Chemistry; Environmental science; Mass spectrometry; Soil water; Composite material
https://openalex.org/W4395484623,Retentiveness of rare earth elements in garnet with implications for garnet Lu‐Hf chronology,2024,"Matthijs A. Smit, Johannes C. Vrijmoed, Erik E. Scherer, Klaus Mezger, Ellen Kooijman, Melanie Schmitt‐Kielman, Lorraine Tual, Carl Guilmette, Lothar Ratschbacher",Journal of Metamorphic Geology,https://doi.org/10.1111/jmg.12769,25,"Abstract Incorporation of rare earth elements (REE) in garnet enables garnet chronology (Sm‐Nd, Lu‐Hf), and imparts a garnet‐stable signature on cogenetic phases, which allows petrochronology and general petrogenetic tracing of garnet stability in minerals and melts. Constraints on the uptake and redistribution mechanisms, as well as on the diffusive behaviour of REE in garnet are required for allowing accurate interpretation of REE signatures and ages. Garnet REE profiles are often measured to gain insight into the nature and cause of REE zoning. Interpretation of such profiles is nevertheless complicated by poor constraints on the extent of diffusive relaxation. This is especially relevant for Lu, which, according to experiments, has a relatively high diffusivity and thus may re‐equilibrate with possible consequences for Lu‐Hf chronology. To provide new insight into the REE systematics of garnet, we applied quantitative trace‐element mapping of garnet grains from metamorphic rocks that record peak temperatures above 750°C and cooling rates as low as 1.5°C Ma −1 . Garnet in all samples preserves Rayleigh‐type or oscillatory growth zoning with sharply defined interfacial angles that match the garnet habit. Re‐equilibration of REE compositions appears restricted to domains with nebulous and patchy zoning, which likely form by interface‐coupled dissolution and re‐precipitation reactions mediated by fluids or melts, rather than REE volume diffusion. The possible effect of Lu diffusion in the analysed grains was investigated by comparing the observations to the results from 2D numerical modelling using Lu diffusivities from recent diffusion experiments. This test indicates that Lu diffuses significantly slower in natural garnet than experiments predict. The retentiveness of REE in garnet demonstrates the reliability of REE signatures in magmatic tracing and petrochronology and establishes Lu‐Hf chronology as a robust means of dating garnet growth and recrystallization in metamorphic rocks, including those that underwent high‐ or ultrahigh‐temperature conditions.",Geology; Metamorphic rock; Mineralogy; Geochemistry; Chronology; Diffusion; Thermodynamics
https://openalex.org/W1501285471,"Seasonal dissolved rare earth element dynamics of the Amazon River main stem, its tributaries, and the Curuaí floodplain",2006,"Gwénaël Barroux, Jeroen E. Sonke, Géraldo Resende Boaventura, Jérôme Viers, Yves Goddéris, Marie‐Paule Bonnet, Francis Sondag, Sébastien Gardoll, Christelle Lagane, Patrick Seyler",Geochemistry Geophysics Geosystems,https://doi.org/10.1029/2006gc001244,36,"We present a comprehensive dissolved rare earth element (REE) data set for the Amazon River and its main tributaries, Rio Negro, Solimões, and Madeira, as well as the Curuaí floodplain. The two‐year time series show that REE vary seasonally with discharge in each of the tributaries, and indicate a hydrologically dominated control. Upper crust normalized REE patterns are relatively constant throughout the year, with Ce/Ce* anomalies being positively related to discharge. We propose revised annual dissolved REE fluxes to the surface Atlantic Ocean based on an integration of the seasonal data. For Nd (&lt;0.22 μ m) this results in an average flux of 607 ± 43 T/yr, which is at least 1.6 times larger than the previous estimate of 374 T/yr (&lt;0.45 μ m) based on low water stage data. Moreover, during the high water season the maximum Nd flux measures 1277 t.yr −1 , constituting 30% of the required flux to the Atlantic Ocean (Tachikawa et al., 2003). Consequently, a smaller contribution of Nd from atmospheric and river particle desorption is required than was previously suggested. A mass balance of Amazon tributaries and observed fluxes at Óbidos indicates that dissolved LREE behave quasi‐conservatively. Conversely, the HREE mass balance presents a deficit during the high water stages, which could be related to the passage of water through the floodplain system accompanied by solid/dissolved phase transfer.",Tributary; Floodplain; Geology; Water mass; Hydrology (agriculture); Flux (metallurgy); Discharge; Rare-earth element; Environmental science; Oceanography; Rare earth; Drainage basin; Mineralogy; Chemistry; Geography
https://openalex.org/W3016400911,Parametric study of aluminium-rare earth based composites with improved hydrophobicity using response surface method,2020,"Vipin Kumar Sharma, Vinod Kumar, Ravinder Singh Joshi",Journal of Materials Research and Technology,https://doi.org/10.1016/j.jmrt.2020.03.011,29,"In the current exploration, the specific wear rate of aluminium hybrid composites with traces amount of rare earth oxides (REOs) using pin-on-disc tribometer have been evaluated. For wear analysis, aluminium hybrid matrix composites (AHMCs) of Al-6061 alloy, with 2.5, 5 and 7.5 wt% of (Al2O3 + SiC) and 0.5, 1.5 and 2.5 wt% CeO2 as REOs particulate reinforcement processed through stir casting route. Hydrophobicity behaviour analysis between the aluminium liquid matrix and Al2O3/SiC reinforcement can be improved by the addition of REOs as measured in terms of contact angle by sessile drop method. For parametric study of specific wear rate using response surface methodology, four different parameters namely reinforcement with different weight percent, sliding speed, load and sliding distance have been analyzed with five different levels. The investigations shows that the quantity of reinforcement with increased amount as well as increasing sliding speed decreased the specific wear rate whereas an increase amount of load as well as sliding distance promotes the specific wear rate of AHMCs with increasing nature. But from ANOVA investigations, the effect of above parameters on sliding wear rate is totally different. It was concluded that sliding distance has more dominating impact on the wear rate of the composites with 59.94%, followed by 16.39% of sliding speed, 10.49% of normal load and 4.9% of REOs reinforcement respectively. Finally the model is validated by conducting the confirmation tests. Statistical analysis has revealed that current wear model is accurate to apply in the tribological applications.",Materials science; Aluminium; Composite material; Reinforcement; Tribometer; Response surface methodology; Parametric statistics; Alloy; Aluminium alloy; Metallurgy; Tribology
https://openalex.org/W4388024701,Rare earth elements interaction with iron-organic matter colloids as a control of the REE environmental dissemination,2023,"Yasaman Tadayon, Delphine Vantelon, Julien Gigault, Aline Dia, Maxime Pattier, Lionel Dutruch, Mélanie Davranche",Journal of Colloid and Interface Science,https://doi.org/10.1016/j.jcis.2023.10.110,24,"Rare earth elements (REE) are highly sought after for advanced technology, in response concerns about their environmental impact have arisen. The mobility and transport of REEs are influenced by their binding to solid surfaces, particularly colloids. With the widespread occurrence of REEs and their potential increase due to climate change, there is growing interest in understanding colloids composed of organic matter (OM) and iron (Fe). The reactivity of these colloids depends on their structural organization and the availability of Fe phase and OM binding sites. The effect of pH on the binding and mobility of REEs in these colloids in response to structural modification of Fe-OM colloids was investigated. REEs are primarily bind to the OM component of Fe-OM colloids, and their mobility is controlled by the response of OM colloids and molecules to pH conditions. At pH 6, the solubilization of small organic colloids (<3 kDa) control the REE pattern and subsequent speciation and mobility. In contrast, at pH 4, Fe-OM colloids bind less amount of REE but aggregate to form a large network. While most REEs remain soluble, those bound to Fe-OM colloids are expected to be immobilized through settlement or trapping in soil and sediment pores. This study supports the idea that colloids control the REE speciation and subsequent dissemination. The findings are particularly relevant for assessing the fate and ecotoxicology of REE in response to changing environmental conditions and increasing REE concentration in natural systems.",Colloid; Organic matter; Chemistry; Environmental chemistry; Genetic algorithm; Sediment; Rare earth; Mineralogy; Geology; Organic chemistry; Ecology
https://openalex.org/W4317951933,Size Selective Ligand Tug of War Strategy to Separate Rare Earth Elements,2023,"Katherine R. Johnson, Darren M. Driscoll, Joshua T. Damron, Alexander S. Ivanov, Santa Jansone‐Popova",JACS Au,https://doi.org/10.1021/jacsau.2c00671,65,"Separating rare earth elements is a daunting task due to their similar properties. We report a ""tug of war"" strategy that employs a lipophilic and hydrophilic ligand with contrasting selectivity, resulting in a magnified separation of target rare earth elements. Specifically, a novel water-soluble bis-lactam-1,10-phenanthroline with an affinity for light lanthanides is coupled with oil-soluble diglycolamide that selectively binds heavy lanthanides. This two-ligand strategy yields a quantitative separation of the lightest (e.g., La-Nd) and heaviest (e.g., Ho-Lu) lanthanides, enabling efficient separation of neighboring lanthanides in-between (e.g., Sm-Dy).",Lanthanide; Ligand (biochemistry); Rare earth; Chemistry; Selectivity; Phenanthroline; Combinatorial chemistry; Inorganic chemistry; Ion; Mineralogy; Organic chemistry; Receptor; Biochemistry
https://openalex.org/W3042390676,"Rare earth elements in the East Sea (Japan Sea): Distributions, behaviors, and applications",2020,"Hojong Seo, Guebuem Kim",Geochimica et Cosmochimica Acta,https://doi.org/10.1016/j.gca.2020.07.016,24,"The distributions of rare earth elements (REEs) were measured at 14 stations from 0 to 3365 m (n = 176) in the entire East Sea for the first time. The East Sea has its own deep-convection system, which operates on a time scale that is approximately one tenth that of the global ocean; it is also a downwind region of Asian dust. The vertical distributions of REE concentrations increased with depth, similar to those in the North Atlantic Ocean. However, the concentrations of REEs were 1.3–2.7 fold higher than those in the North Atlantic Ocean, associated with relatively larger atmospheric depositions of dust from the Asian continent. In this environmental condition, the removal of Ce relative to the other REEs was about an order of magnitude more efficient than that in the North Pacific Ocean. As such, in the deep layer below 750 m, large increases of heavy-REEs (HREEs) relative to light-REEs (LREEs), opposite to the re-mineralization trend, were observed suggesting that LREEs were preferentially re-scavenged by sinking particles. In addition, the boundary scavenging of REEs was also observed for all REEs in the bottom layer of the East Sea. On the other hand, the warm surface waters of REEs, Tsushima Warm Water (TWW) showed large fractionations, relative to the other water masses. This REE pattern traced the deep physical mixing proportions of TWW up to 750 m (∼10%). Thus, the unique distribution patterns of REEs in this sea illustrate the geochemical scavenging characteristics of REEs, which are concealed in the major oceans, as well as water mass mixing patterns in the upper ocean.",Scavenging; Geology; Oceanography; Asian Dust; Seawater; Water mass; Deep sea; Mixed layer; Rare earth; Aerosol; Mineralogy; Chemistry; Geography; Meteorology
https://openalex.org/W1586000146,International strategic minerals inventory summary report; rare-earth oxides,1993,"Will Jackson, Grey Christiansen",U.S. Geological Survey circular/U.S. Geological Survey Circular,https://doi.org/10.3133/cir930n,54,Earth-science and mineral-resource agencies from several countries started the International Strategic Minerals Inventory in order,Monazite; Carbonatite; Tonne; Rare earth; Mineral resource classification; Geology; Mineral; Geochemistry; Geography; Zircon; Mineralogy; Archaeology; Metallurgy; Materials science
https://openalex.org/W4281738428,Recovery of Rare Earth Elements Present in Mobile Phone Magnets with the Use of Organic Acids,2022,"Ronei Tiago Stein, Angela Cristina Kasper, Hugo Marcelo Veit",Minerals,https://doi.org/10.3390/min12060668,30,"Currently, the recovery of materials from secondary sources is increasingly necessary because of the scarcity of materials. Significant amounts of rare earth elements (REE) are found in permanent neodymium-iron-boron (NdFeB) magnets, used in various electrical and electronic equipments, such as mobile phones. However, the estimated recycling rate for REEs is only 1%. Hydrometallurgical routes are the most commonly used for REE recovery from secondary sources. This route usually uses inorganic acids, which are expensive and toxic. Thus, in this work the leaching efficiency of organic acids (acetic and citric) in leaching the REE (neodymium and praseodymium) present in magnets of obsolete or defective mobile phones was evaluated. Different concentrations of acids, solid/liquid relations, times and leaching techniques (microwave, ultrasound and conventional) are also evaluated. The results indicate that acetic and citric acids have the potential to leach Nd and Pr. Microwave leaching was the most effective method, compared to ultrasound and conventional methods. In microwaves, citric acid at 0.5 M (ratio s/l 1/100) leached 57% of Nd and 58% of Pr. Acetic acid at 0.5 M (s/l ratio—1/100) leached 48% of Nd and 65% of Pr, in 15 min. Furthermore, both citric acid and acetic acid also leached high percentages of iron (51% and 72%, respectively).",Citric acid; Leaching (pedology); Praseodymium; Neodymium magnet; Neodymium; Acetic acid; Rare earth; Chemistry; Magnet; Lanthanide; Nuclear chemistry; Materials science; Inorganic chemistry; Mineralogy; Environmental science; Organic chemistry; Ion
https://openalex.org/W4324393259,Characterization of a carbonatite-derived mining tailing for the assessment of rare earth potential,2023,"Shuronjit Kumar Sarker, Warren J. Bruckard, Nawshad Haque, Rajeev Roychand, Muhammed A. Bhuiyan, Biplob Kumar Pramanik",Process Safety and Environmental Protection,https://doi.org/10.1016/j.psep.2023.03.030,23,"Depletion of high-grade deposits of rare earth elements (REEs) has led to increased interest in reprocessing mining tailing, particularly from carbonatite-related deposits. This is because most of the world’s REEs are produced from such deposits. The objective of this study was to physically, geochemically, and mineralogically characterize a carbonatite-related tailing from an Australian mine site to assess the REEs recovery potential. The tailing sample sourced from the mine site was analyzed by dry screening, laser particle size analysis, X-ray fluorescence (XRF), X-ray diffraction (XRD), Inductively Coupled Plasma Mass Spectrometry, and Scanning Electron Microscopy-Energy Dispersive Spectroscopy (SEM-EDS). The results revealed that tailing consisted of mainly fine particles with 50 wt% below 61 µm. The geochemical results showed that the tailing consisted mainly of iron (Fe), and REE accounted for over 50% and 9% of the mass, respectively. The identification of major mineral phases by XRD followed by verification by SEM-EDS found monazite and florencite were the main REE-bearing minerals. The main gangue mineral is identified as goethite. The metallurgical balance showed that over 70% of the mass, REE, and Fe were concentrated in finer particle fractions below 63 µm. The SEM-EDS-based mineral liberation analysis found that REE-minerals were primarily associated with goethite and were locked within the latter in larger particle sizes over 100 µm. However, the smaller (<50 µm) REE-mineral grains were mostly liberated. The findings of this study suggest that light grinding of the particle fractions above 63 µm would potentially liberate the locked REE-minerals and subsequent separation by gravity, magnetic, and flotation processes can be tested to make REE concentrate. Because the sample is fine-grained, direct hydrometallurgical processing could potentially be effective to recover REE from this tailing.",Carbonatite; Monazite; Goethite; Gangue; Mineral; Tailings; Hematite; Siderite; Inductively coupled plasma mass spectrometry; Mineralogy; Particle size; Scanning electron microscope; Dolomite; Geology; Chemistry; Metallurgy; Mass spectrometry; Materials science; Geochemistry; Calcite; Zircon
https://openalex.org/W4403875671,A comprehensive review of spinel ferrites and their magnetic composites as highly efficient adsorbents of rare earth elements,2024,"Seyed Faridedin Rafie, Nidal Abu‐Zahra, Mika Sillanpää",Emerging contaminants,https://doi.org/10.1016/j.emcon.2024.100429,29,"Rare earth elements (REEs), comprising 17 % of known elements, are pivotal in diverse industries. Despite their name, they are not geologically rare but dispersed, posing challenges for economically viable mining. This review explores the environmental and health implications of REEs, emphasizing their emerging status as contaminants in aquatic environments, raising health concerns through the food chain. The necessity to recover REEs from wastewater demands efficient methods, particularly focusing on adsorption. Spinel ferrites (SFs), characterized by superparamagnetism and thermal stability, are gaining prominence in this context. Utilizing metal cations like Fe, Co, Ni, Mn, Zn, and Cu, SF-based magnetic nanocomposites exhibit remarkable efficiency in adsorbing REEs. This article delves into adsorption mechanisms, including electrostatic interactions and ion exchange, highlighting the advantages of stability, biocompatibility, and cost-effectiveness associated with SFs. SF-based nanocomposites, offering scalability and effectiveness at low concentrations, emerge as a promising solution for addressing environmental concerns related to REEs while meeting the escalating demand for these essential elements.",Spinel; Adsorption; Materials science; Composite material; Metallurgy; Chemistry; Physical chemistry
https://openalex.org/W2969526032,Fractionation of Rare Earth Elements in Greisen and Hydrothermal Veins Related to A-Type Magmatism,2019,"Mikael Tillberg, Olga M. Maskenskaya, Henrik Drake, K. Johan Hogmalm, Curt Broman, Anthony E. Fallick, Mats Åström",Geofluids,https://doi.org/10.1155/2019/4523214,24,"This study focuses on concentrations and fractionation of rare earth elements (REE) in a variety of minerals and bulk materials of hydrothermal greisen and vein mineralization in Paleoproterozoic monzodiorite to granodiorite related to the intrusion of Mesoproterozoic alkali- and fluorine-rich granite. The greisen consists of coarse-grained quartz, muscovite, and fluorite, whereas the veins mainly contain quartz, calcite, epidote, chlorite, and fluorite in order of abundance. A temporal and thus genetic link between the granite and the greisen/veins is established via high spatial resolution in situ Rb-Sr dating, supported by several other isotopic signatures ( δ 34 S, 87 Sr/ 86 Sr, δ 18 O, and δ 13 C). Fluid-inclusion microthermometry reveals that multiple pulses of moderately to highly saline aqueous to carbonic solutions caused greisenization and vein formation at temperatures above 200–250°C and up to 430°C at the early hydrothermal stage in the veins. Low calculated ∑REE concentration for bulk vein (15 ppm) compared to greisen (75 ppm), country rocks (173–224 ppm), and the intruding granite (320 ppm) points to overall low REE levels in the hydrothermal fluids emanating from the granite. This is explained by efficient REE retention in the granite via incorporation in accessory phosphates, zircon, and fluorite and unfavorable conditions for REE partitioning in fluids at the magmatic and early hydrothermal stages. A noteworthy feature is substantial heavy REE (HREE) enrichment of calcite in the vein system, in contrast to the relatively flat patterns of greisen calcite. The REE fractionation of the vein calcite is explained mainly by fractional crystallization, where the initially precipitated epidote in the veins preferentially incorporates most of the light REE (LREE) pool, leaving a residual fluid enriched in the HREE from which calcite precipitated. Fluorite occurs throughout the system and displays decreasing REE concentrations from granite towards greisen and veins and different fractionation patterns among all these three materials. Taken together, these features confirm efficient REE retention in the early stages of the system and minor control of the REE uptake by mineral-specific partitioning. REE-fractionation patterns and fluid-inclusion data suggest that chloride complexation dominated REE transport during greisenization, whereas carbonate complexation contributed to the HREE enrichment in vein calcite.",Greisen; Fluorite; Geology; Hydrothermal circulation; Calcite; Geochemistry; Epidote; Zircon; Rare-earth element; Tourmaline; Quartz; Mineralogy; Fractionation; Mineralization (soil science); Chlorite; Fluid inclusions; Chemistry; Rare earth
https://openalex.org/W2896524969,RARE EARTH ELEMENT (REE) RESOURCES OF TURKEY: AN OVERVIEW OF THEIR FORMATION TYPES,2018,"Hüseyin ÖZTÜRK, Nurullah HANİLÇİ, Sinan ALTUNCU, Cem KASAPÇI",Bulletin Of The Mineral Research and Exploration,https://doi.org/10.19111/bulletinofmre.471205,17,"The Rare Earth Elements (REE) deposits and mineralization of Turkey can be divided into four types based on their geological setting and origin.First are deposits associated with carbonatitealkaline magmatic rocks, rich in Light Rare Earth Elements (LREE).The best known examples are the Kızılcaören (Eskişehir) and Kuluncak (Malatya) deposits with TREE grades of 2.9% and 0.7% respectively, and typical enrichment of La-Ce.Lower grade REE mineralization at Keban (0.05% TREE) and Divriği (0.13% TREE) is associated with abundant fl uorite and all four occurrences show similar ranges for homogenization temperatures and salinities for fl uid inclusions in fl uorite and REE profi les.The second type are Triassic shales and the bauxites formed from them in the Bolkardağı region.Enrichment of Heavy REE (HREE) is typical and TREE grades are about 0.15% in bauxites and its protolith.These occurrences are geochemically similar to ""ion adsorption type"" deposits associated with lateritic clay on the weathered granitic rocks of China.Third is the placer type, represented by the Çanaklı (Burdur) deposit which is enriched in U, Th and HREE and heavy minerals such as; magnetite, zircon and rutile and has an average grade of about 0.08% TREE.The fourth potential source of REE is phosphorites.These rocks host the world's largest resources elsewhere, however the Cretaceous Mazidag deposits in Turkey are very low grade (40ppm TREE) and clearly uneconomic.Consideration of the environmental and health issues associated with exploitation and processing of REE has identifi ed the more favorable outcomes associated with exploitation of the ion adsorption type of deposits and justifi cation for further evaluation of the resources and processing technologies that would enable exploitation of REE-enriched bauxites in",Rare-earth element; Mineralization (soil science); Zircon; Tourmaline; Rare earth; Cretaceous; Rutile; Denudation; Laterite
